# Residuals  
# Time       	p            	Ux           	Uy           	k            	epsilon      
0.00398502   	4.847630e-003	7.212920e-004	1.165210e-003	1.294770e-003	6.711170e-004
0.004        	4.918950e-003	7.201820e-004	1.165140e-003	1.292110e-003	6.704150e-004
0.00401563   	1.070960e-002	7.499300e-004	1.214790e-003	1.344660e-003	6.982020e-004
0.00403125   	5.876610e-003	7.485460e-004	1.215360e-003	1.341910e-003	6.971010e-004
0.00404688   	5.571280e-003	7.472360e-004	1.215360e-003	1.339170e-003	6.960140e-004
0.0040625    	5.570190e-003	7.459590e-004	1.215450e-003	1.336340e-003	6.947600e-004
0.00407839   	7.683170e-003	7.572050e-004	1.235970e-003	1.356110e-003	7.052400e-004
0.00409428   	7.144790e-003	7.559180e-004	1.236260e-003	1.353140e-003	7.043340e-004
0.00411017   	5.631600e-003	7.547640e-004	1.236350e-003	1.350080e-003	7.034380e-004
0.00412606   	6.271890e-003	7.535550e-004	1.236260e-003	1.347080e-003	7.022950e-004
0.00414195   	5.287600e-003	7.528700e-004	1.236310e-003	1.344140e-003	7.013270e-004
0.00415784   	5.588410e-003	7.515340e-004	1.235930e-003	1.341140e-003	7.004370e-004
0.00417373   	5.630760e-003	7.500900e-004	1.235320e-003	1.338100e-003	6.993940e-004
0.00418962   	5.169000e-003	7.491810e-004	1.234950e-003	1.335180e-003	6.981970e-004
0.00420551   	5.263410e-003	7.478890e-004	1.234730e-003	1.332240e-003	6.968910e-004
0.0042214    	5.177220e-003	7.466680e-004	1.234670e-003	1.329300e-003	6.958070e-004
0.00423729   	5.491670e-003	7.453340e-004	1.234540e-003	1.326440e-003	6.944600e-004
0.00425318   	5.180420e-003	7.441840e-004	1.234360e-003	1.323620e-003	6.929680e-004
0.00426907   	5.054260e-003	7.427340e-004	1.234270e-003	1.320680e-003	6.916890e-004
0.00428496   	5.380950e-003	7.413750e-004	1.234090e-003	1.317690e-003	6.906730e-004
0.00430085   	5.466420e-003	7.398950e-004	1.233710e-003	1.314650e-003	6.895140e-004
0.00431674   	5.867940e-003	7.389640e-004	1.233390e-003	1.311590e-003	6.882520e-004
0.00433263   	5.656290e-003	7.382160e-004	1.233050e-003	1.308710e-003	6.869950e-004
0.00434852   	5.707290e-003	7.364680e-004	1.232300e-003	1.305920e-003	6.858960e-004
0.00436441   	4.999070e-003	7.358220e-004	1.231930e-003	1.303080e-003	6.847060e-004
0.0043803    	4.763190e-003	7.345470e-004	1.231540e-003	1.300190e-003	6.836810e-004
0.00439619   	4.786530e-003	7.333280e-004	1.231020e-003	1.297230e-003	6.825150e-004
0.00441208   	4.845100e-003	7.321200e-004	1.230650e-003	1.294240e-003	6.811610e-004
0.00442797   	4.966910e-003	7.309170e-004	1.230450e-003	1.291260e-003	6.798310e-004
0.00444386   	5.018860e-003	7.297020e-004	1.230080e-003	1.288460e-003	6.783120e-004
0.00445975   	4.697150e-003	7.284970e-004	1.229680e-003	1.285650e-003	6.768360e-004
0.00447564   	4.718170e-003	7.272330e-004	1.229170e-003	1.282810e-003	6.755970e-004
0.00449153   	4.843610e-003	7.260050e-004	1.228550e-003	1.279940e-003	6.743870e-004
0.00450742   	5.423700e-003	7.247040e-004	1.227940e-003	1.277130e-003	6.733040e-004
0.00452331   	5.761800e-003	7.232010e-004	1.227170e-003	1.274220e-003	6.720730e-004
0.00453919   	5.428070e-003	7.221940e-004	1.226470e-003	1.271290e-003	6.707070e-004
0.00455508   	5.065700e-003	7.215030e-004	1.226100e-003	1.268290e-003	6.692380e-004
0.00457097   	5.377940e-003	7.202430e-004	1.225380e-003	1.265240e-003	6.678150e-004
0.00458686   	5.621190e-003	7.188980e-004	1.224910e-003	1.262250e-003	6.665990e-004
0.00460275   	4.760430e-003	7.182110e-004	1.224740e-003	1.259260e-003	6.653580e-004
0.00461864   	4.573320e-003	7.169310e-004	1.224260e-003	1.256240e-003	6.641440e-004
0.00463453   	4.532200e-003	7.157320e-004	1.223610e-003	1.253380e-003	6.629630e-004
0.00465042   	4.594910e-003	7.145410e-004	1.222920e-003	1.250490e-003	6.617450e-004
0.00466631   	4.593820e-003	7.133240e-004	1.222360e-003	1.247520e-003	6.603720e-004
0.0046822    	4.431300e-003	7.120970e-004	1.221520e-003	1.244590e-003	6.590130e-004
0.00469809   	4.500910e-003	7.109390e-004	1.220660e-003	1.241660e-003	6.576200e-004
0.00471398   	4.565370e-003	7.098240e-004	1.219670e-003	1.238730e-003	6.560580e-004
0.00472987   	5.176260e-003	7.086430e-004	1.218810e-003	1.235760e-003	6.546370e-004
0.00474576   	5.793570e-003	7.075250e-004	1.218040e-003	1.232780e-003	6.533270e-004
0.00476165   	4.460760e-003	7.063790e-004	1.217380e-003	1.229800e-003	6.519820e-004
0.00477754   	5.086460e-003	7.052280e-004	1.216820e-003	1.226800e-003	6.507320e-004
0.00479343   	4.447530e-003	7.045000e-004	1.216350e-003	1.223990e-003	6.494120e-004
0.00480932   	5.051350e-003	7.032690e-004	1.215570e-003	1.221160e-003	6.482310e-004
0.00482521   	5.198090e-003	7.019300e-004	1.214780e-003	1.218230e-003	6.470410e-004
0.0048411    	4.325720e-003	7.011120e-004	1.214160e-003	1.215390e-003	6.456760e-004
0.00485699   	4.372440e-003	6.999640e-004	1.213270e-003	1.212700e-003	6.441530e-004
0.00487288   	4.313570e-003	6.988120e-004	1.212230e-003	1.209900e-003	6.428200e-004
0.00488877   	4.520770e-003	6.976980e-004	1.211190e-003	1.207050e-003	6.414790e-004
0.00490466   	4.551710e-003	6.967170e-004	1.210300e-003	1.204140e-003	6.400440e-004
0.00492055   	4.300230e-003	6.953560e-004	1.209400e-003	1.201170e-003	6.387330e-004
0.00493644   	4.321270e-003	6.942090e-004	1.208620e-003	1.198170e-003	6.374760e-004
0.00495233   	4.421400e-003	6.930580e-004	1.207810e-003	1.195210e-003	6.361890e-004
0.00496822   	4.818910e-003	6.918620e-004	1.207000e-003	1.192280e-003	6.348500e-004
0.00498411   	5.159600e-003	6.908120e-004	1.206270e-003	1.189440e-003	6.334400e-004
0.005        	4.725550e-003	6.900170e-004	1.205560e-003	1.186680e-003	6.319000e-004
0.00501667   	1.160080e-002	7.222680e-004	1.263440e-003	1.241680e-003	6.612500e-004
0.00503333   	5.555410e-003	7.215500e-004	1.263450e-003	1.238600e-003	6.599330e-004
0.00505      	5.311010e-003	7.202380e-004	1.262010e-003	1.235430e-003	6.586500e-004
0.00506667   	4.932430e-003	7.188940e-004	1.260540e-003	1.232320e-003	6.573920e-004
0.00508333   	4.962890e-003	7.175710e-004	1.259300e-003	1.229170e-003	6.559850e-004
0.0051       	4.648380e-003	7.163950e-004	1.258320e-003	1.226000e-003	6.544680e-004
0.00511667   	4.549000e-003	7.151890e-004	1.257370e-003	1.222740e-003	6.529380e-004
0.00513333   	4.705880e-003	7.140170e-004	1.256220e-003	1.219590e-003	6.514330e-004
0.00515033   	7.173860e-003	7.269330e-004	1.279780e-003	1.240270e-003	6.626530e-004
0.00516732   	5.194200e-003	7.256120e-004	1.279160e-003	1.237140e-003	6.611300e-004
0.00518431   	4.860660e-003	7.243330e-004	1.278060e-003	1.234070e-003	6.596710e-004
0.00520131   	4.994860e-003	7.230030e-004	1.276880e-003	1.230940e-003	6.582530e-004
0.0052183    	5.044070e-003	7.214920e-004	1.275550e-003	1.227910e-003	6.568010e-004
0.00523529   	5.092970e-003	7.205140e-004	1.274230e-003	1.224800e-003	6.552770e-004
0.00525229   	5.012120e-003	7.193890e-004	1.272750e-003	1.221660e-003	6.537240e-004
0.00526928   	5.181200e-003	7.177880e-004	1.271340e-003	1.218480e-003	6.522650e-004
0.00528627   	4.462170e-003	7.169340e-004	1.270420e-003	1.215370e-003	6.507150e-004
0.00530327   	4.542430e-003	7.157030e-004	1.269330e-003	1.212480e-003	6.493220e-004
0.00532026   	4.618750e-003	7.144810e-004	1.268050e-003	1.209480e-003	6.479000e-004
0.00533725   	4.655620e-003	7.131690e-004	1.266960e-003	1.206420e-003	6.465280e-004
0.00535425   	4.310640e-003	7.120430e-004	1.265860e-003	1.203360e-003	6.450800e-004
0.00537124   	4.310240e-003	7.108290e-004	1.264700e-003	1.200330e-003	6.435660e-004
0.00538824   	4.517990e-003	7.096100e-004	1.263460e-003	1.197350e-003	6.421440e-004
0.00540523   	4.533020e-003	7.084830e-004	1.262240e-003	1.194390e-003	6.407430e-004
0.00542222   	4.305470e-003	7.070130e-004	1.260830e-003	1.191500e-003	6.393310e-004
0.00543922   	4.538500e-003	7.057370e-004	1.259330e-003	1.188460e-003	6.378090e-004
0.00545621   	5.018770e-003	7.042950e-004	1.257930e-003	1.185460e-003	6.362770e-004
0.0054732    	4.755350e-003	7.031690e-004	1.256750e-003	1.182500e-003	6.347870e-004
0.0054902    	4.462710e-003	7.022060e-004	1.255660e-003	1.179550e-003	6.332770e-004
0.00550719   	4.740590e-003	7.010510e-004	1.254510e-003	1.176610e-003	6.318470e-004
0.00552418   	4.961330e-003	6.995430e-004	1.253310e-003	1.173600e-003	6.306190e-004
0.00554118   	4.275840e-003	6.986910e-004	1.252230e-003	1.170550e-003	6.292860e-004
0.00555817   	4.273090e-003	6.974690e-004	1.250910e-003	1.167510e-003	6.279320e-004
0.00557516   	4.171530e-003	6.962870e-004	1.249510e-003	1.164510e-003	6.265290e-004
0.00559216   	4.344360e-003	6.950820e-004	1.248180e-003	1.161570e-003	6.250640e-004
0.00560915   	4.478590e-003	6.939300e-004	1.246760e-003	1.158610e-003	6.235630e-004
0.00562614   	4.411870e-003	6.926720e-004	1.245260e-003	1.155740e-003	6.222340e-004
0.00564314   	4.574550e-003	6.915020e-004	1.243960e-003	1.152810e-003	6.208890e-004
0.00566013   	4.253710e-003	6.902700e-004	1.242750e-003	1.149940e-003	6.196290e-004
0.00567712   	4.285710e-003	6.889450e-004	1.241510e-003	1.147040e-003	6.182630e-004
0.00569412   	4.385580e-003	6.875790e-004	1.240320e-003	1.144190e-003	6.168740e-004
0.00571111   	4.735870e-003	6.861330e-004	1.239100e-003	1.141360e-003	6.154580e-004
0.0057281    	4.307890e-003	6.852830e-004	1.237830e-003	1.138530e-003	6.139830e-004
0.0057451    	4.799640e-003	6.840520e-004	1.236570e-003	1.135710e-003	6.125370e-004
0.00576209   	4.480690e-003	6.833180e-004	1.235320e-003	1.132950e-003	6.111690e-004
0.00577908   	4.312170e-003	6.818920e-004	1.233770e-003	1.130190e-003	6.098560e-004
0.00579608   	4.475950e-003	6.805950e-004	1.232220e-003	1.127450e-003	6.086340e-004
0.00581307   	3.985990e-003	6.796250e-004	1.230740e-003	1.124630e-003	6.074270e-004
0.00583007   	4.078700e-003	6.783830e-004	1.229400e-003	1.121890e-003	6.061850e-004
0.00584706   	3.950330e-003	6.771690e-004	1.228010e-003	1.119310e-003	6.048500e-004
0.00586405   	3.942690e-003	6.759190e-004	1.226800e-003	1.116670e-003	6.034160e-004
0.00588105   	3.858300e-003	6.747020e-004	1.225630e-003	1.114050e-003	6.021470e-004
0.00589804   	3.862410e-003	6.735130e-004	1.224290e-003	1.111370e-003	6.008120e-004
0.00591503   	4.159980e-003	6.723750e-004	1.222960e-003	1.108560e-003	5.994960e-004
0.00593203   	4.266970e-003	6.713930e-004	1.221670e-003	1.105710e-003	5.982360e-004
0.00594902   	4.072180e-003	6.699410e-004	1.220230e-003	1.102900e-003	5.970180e-004
0.00596601   	4.217690e-003	6.685780e-004	1.218800e-003	1.100250e-003	5.957940e-004
0.00598301   	4.337820e-003	6.676840e-004	1.217330e-003	1.097630e-003	5.945250e-004
0.006        	4.191910e-003	6.664900e-004	1.215670e-003	1.095070e-003	5.932170e-004
0.00601754   	8.366190e-003	6.870200e-004	1.253550e-003	1.127810e-003	6.110400e-004
0.00603509   	4.777830e-003	6.858700e-004	1.252770e-003	1.125090e-003	6.097070e-004
0.00605263   	4.431360e-003	6.845250e-004	1.251180e-003	1.122390e-003	6.082620e-004
0.00607051   	6.440380e-003	6.961080e-004	1.273350e-003	1.140680e-003	6.182250e-004
0.00608838   	4.714050e-003	6.949510e-004	1.272230e-003	1.137680e-003	6.168370e-004
0.00610626   	4.476120e-003	6.936520e-004	1.270450e-003	1.134630e-003	6.155300e-004
0.00612413   	4.287900e-003	6.924110e-004	1.268760e-003	1.131650e-003	6.142270e-004
0.00614201   	4.192420e-003	6.911560e-004	1.267130e-003	1.128770e-003	6.129720e-004
0.00615988   	4.150830e-003	6.898820e-004	1.265490e-003	1.125990e-003	6.117710e-004
0.00617776   	4.256340e-003	6.886470e-004	1.263760e-003	1.123180e-003	6.105020e-004
0.00619563   	4.286130e-003	6.874440e-004	1.261940e-003	1.120340e-003	6.091580e-004
0.00621351   	4.433450e-003	6.862270e-004	1.260360e-003	1.117540e-003	6.076930e-004
0.00623138   	4.499830e-003	6.846770e-004	1.258710e-003	1.114680e-003	6.061360e-004
0.00624926   	4.588020e-003	6.835620e-004	1.257220e-003	1.111880e-003	6.046130e-004
0.00626713   	4.399460e-003	6.825200e-004	1.255780e-003	1.109060e-003	6.033760e-004
0.006285     	4.654360e-003	6.810930e-004	1.254210e-003	1.106240e-003	6.022270e-004
0.00630288   	4.170420e-003	6.801500e-004	1.252720e-003	1.103430e-003	6.011200e-004
0.00632075   	4.058450e-003	6.787550e-004	1.251100e-003	1.100820e-003	5.999890e-004
0.00633863   	4.039110e-003	6.774880e-004	1.249470e-003	1.098280e-003	5.987820e-004
0.0063565    	3.919350e-003	6.764150e-004	1.247770e-003	1.095730e-003	5.975070e-004
0.00637438   	4.082430e-003	6.752140e-004	1.245990e-003	1.093120e-003	5.961680e-004
0.00639225   	4.379050e-003	6.740160e-004	1.244220e-003	1.090540e-003	5.947630e-004
0.00641013   	3.990270e-003	6.729420e-004	1.242720e-003	1.087950e-003	5.933400e-004
0.006428     	3.777250e-003	6.716120e-004	1.241150e-003	1.085350e-003	5.920020e-004
0.00644588   	3.776920e-003	6.703890e-004	1.239620e-003	1.082690e-003	5.906950e-004
0.00646375   	4.081300e-003	6.691670e-004	1.238090e-003	1.079960e-003	5.895250e-004
0.00648163   	4.322370e-003	6.680890e-004	1.236550e-003	1.077190e-003	5.883490e-004
0.0064995    	4.412370e-003	6.664570e-004	1.234960e-003	1.074480e-003	5.872080e-004
0.00651738   	4.218140e-003	6.653290e-004	1.233420e-003	1.071860e-003	5.859870e-004
0.00653525   	3.918730e-003	6.643580e-004	1.231790e-003	1.069380e-003	5.847240e-004
0.00655313   	4.169510e-003	6.631300e-004	1.230020e-003	1.066960e-003	5.834030e-004
0.006571     	4.366890e-003	6.618560e-004	1.228140e-003	1.064470e-003	5.820600e-004
0.00658888   	3.794580e-003	6.609210e-004	1.226480e-003	1.062000e-003	5.808290e-004
0.00660675   	3.733540e-003	6.597190e-004	1.224940e-003	1.059490e-003	5.796520e-004
0.00662463   	3.730750e-003	6.584970e-004	1.223430e-003	1.056930e-003	5.783930e-004
0.0066425    	3.663160e-003	6.573650e-004	1.221860e-003	1.054310e-003	5.771860e-004
0.00666038   	3.623950e-003	6.561520e-004	1.220300e-003	1.051690e-003	5.759080e-004
0.00667825   	3.839600e-003	6.549730e-004	1.218780e-003	1.049120e-003	5.746550e-004
0.00669613   	3.868620e-003	6.538790e-004	1.217260e-003	1.046610e-003	5.734240e-004
0.006714     	3.569640e-003	6.525350e-004	1.215540e-003	1.044080e-003	5.721790e-004
0.00673188   	3.571500e-003	6.513260e-004	1.213860e-003	1.041580e-003	5.708850e-004
0.00674975   	3.832000e-003	6.501420e-004	1.212110e-003	1.039030e-003	5.696010e-004
0.00676763   	4.004570e-003	6.490840e-004	1.210420e-003	1.036460e-003	5.683680e-004
0.0067855    	4.215250e-003	6.475890e-004	1.208640e-003	1.033920e-003	5.671480e-004
0.00680338   	3.985570e-003	6.466130e-004	1.207000e-003	1.031410e-003	5.658920e-004
0.00682125   	3.657690e-003	6.456270e-004	1.205510e-003	1.028950e-003	5.647140e-004
0.00683913   	4.171850e-003	6.444490e-004	1.203850e-003	1.026530e-003	5.636460e-004
0.006857     	4.383150e-003	6.431480e-004	1.202180e-003	1.024090e-003	5.625280e-004
0.00687488   	3.975130e-003	6.421600e-004	1.200800e-003	1.021680e-003	5.614150e-004
0.00689275   	3.756630e-003	6.409610e-004	1.199310e-003	1.019270e-003	5.601970e-004
0.00691063   	3.621740e-003	6.398020e-004	1.197660e-003	1.016850e-003	5.589100e-004
0.0069285    	3.466740e-003	6.386010e-004	1.196000e-003	1.014410e-003	5.576890e-004
0.00694638   	3.450120e-003	6.374340e-004	1.194170e-003	1.012040e-003	5.564830e-004
0.00696425   	3.490430e-003	6.362520e-004	1.192420e-003	1.009720e-003	5.553170e-004
0.00698213   	3.495630e-003	6.351180e-004	1.190660e-003	1.007390e-003	5.541770e-004
0.007        	3.434130e-003	6.339100e-004	1.188990e-003	1.005020e-003	5.530590e-004
0.00701852   	8.362740e-003	6.554830e-004	1.230270e-003	1.038690e-003	5.716950e-004
0.00703704   	4.477390e-003	6.543010e-004	1.229330e-003	1.036190e-003	5.705000e-004
0.00705556   	4.399940e-003	6.530150e-004	1.227380e-003	1.033680e-003	5.693040e-004
0.00707407   	4.587490e-003	6.517860e-004	1.225690e-003	1.031260e-003	5.680910e-004
0.00709259   	3.982740e-003	6.505560e-004	1.223860e-003	1.028840e-003	5.668940e-004
0.00711111   	4.104700e-003	6.492630e-004	1.222030e-003	1.026390e-003	5.657500e-004
0.00712963   	3.740620e-003	6.482230e-004	1.220170e-003	1.023900e-003	5.645370e-004
0.00714815   	3.718700e-003	6.469520e-004	1.218310e-003	1.021440e-003	5.633520e-004
0.00716667   	3.807460e-003	6.456820e-004	1.216440e-003	1.019000e-003	5.621480e-004
0.00718561   	6.413580e-003	6.590740e-004	1.242080e-003	1.039610e-003	5.735590e-004
0.00720455   	4.150080e-003	6.578090e-004	1.240600e-003	1.037060e-003	5.722480e-004
0.00722348   	4.106370e-003	6.564990e-004	1.238730e-003	1.034540e-003	5.709310e-004
0.00724242   	3.877680e-003	6.552330e-004	1.236870e-003	1.032040e-003	5.696080e-004
0.00726136   	3.771440e-003	6.539340e-004	1.235170e-003	1.029600e-003	5.683070e-004
0.0072803    	3.737760e-003	6.526670e-004	1.233500e-003	1.027130e-003	5.671370e-004
0.00729924   	3.755260e-003	6.514570e-004	1.231690e-003	1.024610e-003	5.659810e-004
0.00731818   	3.641840e-003	6.501140e-004	1.229760e-003	1.022000e-003	5.648060e-004
0.00733712   	3.819370e-003	6.488540e-004	1.227750e-003	1.019350e-003	5.636140e-004
0.00735606   	4.195840e-003	6.475080e-004	1.225880e-003	1.016730e-003	5.623450e-004
0.007375     	4.161730e-003	6.464340e-004	1.223980e-003	1.014170e-003	5.610450e-004
0.00739394   	3.793220e-003	6.450760e-004	1.221880e-003	1.011670e-003	5.597340e-004
0.00741288   	3.902600e-003	6.436600e-004	1.219980e-003	1.009260e-003	5.584240e-004
0.00743182   	3.501320e-003	6.425290e-004	1.218200e-003	1.006820e-003	5.571160e-004
0.00745076   	3.671280e-003	6.412240e-004	1.216490e-003	1.004440e-003	5.558980e-004
0.0074697    	3.743790e-003	6.398940e-004	1.214780e-003	1.002040e-003	5.547600e-004
0.00748864   	3.437530e-003	6.388040e-004	1.213130e-003	9.995580e-004	5.535660e-004
0.00750758   	3.378460e-003	6.375710e-004	1.211360e-003	9.969880e-004	5.523160e-004
0.00752652   	3.441680e-003	6.363360e-004	1.209490e-003	9.944120e-004	5.510350e-004
0.00754545   	3.530800e-003	6.350860e-004	1.207690e-003	9.918280e-004	5.497560e-004
0.00756439   	3.432250e-003	6.338670e-004	1.205860e-003	9.892800e-004	5.485720e-004
0.00758333   	3.487110e-003	6.326390e-004	1.203940e-003	9.868460e-004	5.473470e-004
0.00760227   	3.459330e-003	6.314350e-004	1.201900e-003	9.844750e-004	5.460670e-004
0.00762121   	3.340110e-003	6.300660e-004	1.199990e-003	9.820690e-004	5.447970e-004
0.00764015   	3.508370e-003	6.287930e-004	1.198220e-003	9.796010e-004	5.436980e-004
0.00765909   	3.861640e-003	6.274540e-004	1.196640e-003	9.771300e-004	5.425500e-004
0.00767803   	3.768750e-003	6.263250e-004	1.195010e-003	9.747720e-004	5.413640e-004
0.00769697   	3.580370e-003	6.253640e-004	1.193290e-003	9.724480e-004	5.401720e-004
0.00771591   	3.483080e-003	6.240040e-004	1.191410e-003	9.700620e-004	5.390000e-004
0.00773485   	3.565450e-003	6.227550e-004	1.189540e-003	9.676460e-004	5.378200e-004
0.00775379   	3.292500e-003	6.217180e-004	1.187760e-003	9.651750e-004	5.365930e-004
0.00777273   	3.549650e-003	6.205180e-004	1.185900e-003	9.627720e-004	5.352860e-004
0.00779167   	3.543340e-003	6.192660e-004	1.184100e-003	9.604670e-004	5.340310e-004
0.00781061   	3.232500e-003	6.182250e-004	1.182170e-003	9.581120e-004	5.328350e-004
0.00782955   	3.202570e-003	6.170500e-004	1.180340e-003	9.557600e-004	5.317040e-004
0.00784848   	3.192310e-003	6.158780e-004	1.178600e-003	9.534830e-004	5.306010e-004
0.00786742   	3.191690e-003	6.146860e-004	1.176930e-003	9.512040e-004	5.294750e-004
0.00788636   	3.182950e-003	6.134920e-004	1.175330e-003	9.488830e-004	5.283080e-004
0.0079053    	3.323670e-003	6.123080e-004	1.173670e-003	9.465710e-004	5.271570e-004
0.00792424   	3.307350e-003	6.111430e-004	1.171950e-003	9.442240e-004	5.259820e-004
0.00794318   	3.214320e-003	6.099240e-004	1.170260e-003	9.418040e-004	5.247450e-004
0.00796212   	3.264910e-003	6.086940e-004	1.168590e-003	9.393720e-004	5.234790e-004
0.00798106   	3.564830e-003	6.075120e-004	1.166800e-003	9.369670e-004	5.222610e-004
0.008        	3.553810e-003	6.065180e-004	1.164880e-003	9.346940e-004	5.211270e-004
0.00801961   	8.395750e-003	6.268280e-004	1.203920e-003	9.653010e-004	5.381660e-004
0.00803922   	4.271640e-003	6.256100e-004	1.202660e-003	9.629290e-004	5.369840e-004
0.00805882   	4.004440e-003	6.242970e-004	1.200630e-003	9.605370e-004	5.357910e-004
0.00807843   	3.661380e-003	6.231620e-004	1.198710e-003	9.581420e-004	5.345290e-004
0.00809804   	3.535780e-003	6.219160e-004	1.196960e-003	9.556770e-004	5.332580e-004
0.00811765   	3.471040e-003	6.206850e-004	1.195310e-003	9.531250e-004	5.319910e-004
